m;millis;step_ha;step_la;load
m;334062;0;0;40993
m;334074;0;0;40999
m;334086;0;0;40952
m;334097;0;0;41060
m;334109;0;0;40919
m;334119;0;0;40916
m;334131;0;0;40919
m;334143;0;0;40846
m;334154;0;0;40893
m;334166;0;0;40820
m;334177;0;0;40975
m;334187;0;0;40919
m;334198;0;0;40876
m;334210;0;0;40883
m;334222;0;0;40882
m;334233;0;0;40993
m;334243;0;0;40863
m;334256;0;0;40970
m;334267;0;0;40950
m;334278;0;0;41047
m;334290;0;0;40969
m;334301;0;0;40929
m;334312;0;0;41032
m;334324;0;0;40981
m;334336;0;0;40966
m;334347;0;0;40942
m;334358;0;0;40974
m;334369;0;0;40972
m;334381;0;0;40858
m;334393;0;0;40840
m;334404;0;0;40907
m;334414;0;0;40962
m;334426;0;0;40935
m;334437;0;0;41032
m;334448;0;0;40945
m;334459;0;0;40934
m;334472;0;0;41045
m;334482;0;0;40987
m;334493;0;0;40990
m;334505;0;0;40906
m;334517;0;0;40981
m;334528;0;0;40888
m;334539;0;0;40839
m;334551;0;0;40865
m;334562;0;0;40870
m;334574;0;0;40963
m;334585;0;0;40902
m;334596;0;0;40998
m;334608;0;0;40874
m;334619;0;0;40940
m;334630;0;0;40990
m;334643;0;0;40938
m;334653;0;0;40988
m;334664;0;0;40934
m;334675;0;0;41042
m;334687;0;0;40922
m;334698;0;0;40870
m;334708;0;0;40857
m;334721;0;0;40934
m;334732;0;0;40987
m;334743;0;0;40865
m;334755;0;0;41012
m;334767;0;0;40893
m;334777;0;0;40866
m;334789;0;0;40941
m;334800;0;0;40935
m;334812;0;0;41013
m;334824;0;0;40974
m;334834;0;0;41027
m;334845;0;0;40933
m;334858;0;0;40954
m;334869;0;0;40896
m;334880;0;0;40900
m;334891;0;0;40960
m;334902;0;0;40941
m;334913;0;0;41069
m;334924;0;0;40923
m;334936;0;0;40919
m;334946;0;0;40831
m;334957;0;0;40908
m;334969;0;0;40946
m;334981;0;0;40777
m;334992;0;0;40940
m;335003;0;0;40967
m;335014;0;0;41019
m;335026;0;0;40957
m;335038;0;0;41006
m;335049;0;0;41059
m;335060;0;0;40904
m;335072;0;0;40944
m;335083;0;0;40839
m;335094;0;0;40942
m;335107;0;0;40908
m;335118;0;0;40922
m;335128;0;0;40962
m;335139;0;0;40863
m;335151;0;0;40920
m;335162;0;0;40829
m;335173;0;0;40921
m;335183;0;0;40925
m;335195;0;0;40854
m;335206;0;0;40978
m;335218;0;0;40922
m;335229;0;0;40992
m;335240;0;0;40950
m;335252;0;0;40992
m;335263;0;0;40872
m;335275;0;0;40847
m;335287;0;0;41002
m;335297;0;0;40970
m;335308;0;0;41075
m;335321;0;0;40895
m;335332;0;0;40928
m;335343;0;0;40931
m;335354;0;0;40877
m;335366;0;0;41007
m;335377;0;0;40956
m;335388;0;0;41001
m;335399;0;0;40825
m;335411;0;0;40892
m;335421;0;0;40891
m;335433;0;0;40845
m;335444;0;0;40908
m;335456;0;0;40862
m;335468;0;0;40986
m;335478;0;0;40940
m;335490;0;0;40988
m;335502;0;0;41022
m;335513;0;0;41064
m;335524;0;0;40964
m;335536;0;0;40876
m;335547;0;0;40983
m;335558;0;0;40843
m;335570;0;0;40937
m;335582;0;0;40904
m;335592;0;0;40999
m;335604;0;0;41066
m;335616;0;0;40891
m;335627;0;0;40960
m;335638;0;0;40833
m;335648;0;0;40957
m;335660;0;0;40868
m;335671;0;0;40842
m;335683;0;0;40920
m;335694;0;0;40921
m;335706;0;0;40981
m;335717;0;0;40880
m;335728;0;0;40965
m;335739;0;0;40916
m;335752;0;0;40892
m;335763;0;0;40971
m;335773;0;0;40885
m;335785;0;0;40884
m;335797;0;0;40829
m;335808;0;0;41044
m;335820;0;0;41010
m;335831;0;0;41068
m;335842;0;0;41019
m;335854;0;0;40889
m;335865;0;0;40949
m;335877;0;0;40890
m;335887;0;0;40987
m;335898;0;0;40886
m;335909;0;0;40913
m;335921;0;0;40940
m;335933;0;0;40923
m;335943;0;0;40990
m;335954;0;0;40871
m;335967;0;0;40977
m;335978;0;0;41037
m;335989;0;0;40973
m;336002;0;0;40938
m;336012;0;0;40969
m;336023;0;0;41018
m;336035;0;0;40871
m;336047;0;0;40980
m;336058;0;0;40921
m;336069;0;0;40962
m;336080;0;0;40946
m;336092;0;0;40839
m;336104;0;0;40880
m;336115;0;0;40840
m;336125;0;0;40993
m;336137;0;0;40922
m;336148;0;0;41002
m;336159;0;0;40949
m;336171;0;0;40891
m;336182;0;0;40907
m;336193;0;0;40821
m;336204;0;0;41063
m;336217;0;0;41002
m;336228;0;0;40904
m;336238;0;0;40838
m;336250;0;0;40867
m;336262;0;0;40891
m;336273;0;0;40800
m;336285;0;0;40985
m;336296;0;0;40964
m;336307;0;0;40988
