m;millis;step_ha;step_la;load
m;32440;-7801;-2585;64705
m;32450;-7816;-2590;64189
m;32460;-7831;-2595;64229
m;32472;-7847;-2600;64625
m;32483;-7862;-2605;65136
m;32494;-7877;-2610;65791
m;32505;-7892;-2615;66772
m;32517;-7907;-2620;66519
m;32528;-7922;-2625;65072
m;32539;-7937;-2630;64084
m;32551;-7953;-2636;62767
m;32563;-7968;-2641;61884
m;32574;-7983;-2646;61632
m;32585;-7998;-2651;61117
m;32596;-8013;-2656;61891
m;32608;-8028;-2661;62902
m;32619;-8043;-2666;63805
m;32630;-8058;-2671;63757
m;32643;-8074;-2676;64105
m;32654;-8089;-2681;65469
m;32665;-8104;-2686;66206
m;32676;-8119;-2691;66891
m;32688;-8134;-2696;67603
m;32699;-8149;-2701;68884
m;32710;-8164;-2706;68084
m;32722;-8180;-2711;67253
m;32734;-8195;-2716;68749
m;32745;-8210;-2721;68030
m;32756;-8225;-2726;68211
m;32768;-8240;-2731;67283
m;32779;-8255;-2736;66719
m;32790;-8270;-2741;66547
m;32801;-8286;-2747;65818
m;32813;-8301;-2752;67643
m;32824;-8316;-2757;65793
m;32835;-8331;-2762;65092
m;32846;-8346;-2767;65151
m;32858;-8361;-2772;62974
m;32869;-8376;-2777;63561
m;32880;-8392;-2782;63789
m;32890;-8407;-2787;62008
m;32901;-8422;-2792;62638
m;32911;-8437;-2797;60412
m;32921;-8452;-2802;62133
m;32932;-8467;-2807;64748
m;32944;-8482;-2812;61026
m;32955;-8498;-2817;58125
m;32965;-8513;-2822;58327
m;32975;-8528;-2827;58433
m;32986;-8543;-2832;57703
m;32996;-8558;-2837;57762
m;33006;-8573;-2842;58651
m;33016;-8588;-2847;57626
m;33028;-8604;-2853;58149
m;33039;-8619;-2858;58463
m;33050;-8634;-2863;58249
m;33060;-8649;-2868;59052
m;33071;-8664;-2873;58442
m;33081;-8679;-2878;58272
m;33091;-8694;-2883;57989
m;33101;-8709;-2888;58341
m;33113;-8725;-2893;57206
m;33124;-8740;-2898;56343
m;33135;-8755;-2903;55161
m;33146;-8770;-2908;55912
m;33158;-8785;-2913;57340
m;33169;-8800;-2918;56179
m;33180;-8815;-2923;55509
m;33192;-8831;-2928;57266
m;33204;-8846;-2933;57417
m;33215;-8861;-2938;56836
m;33226;-8876;-2943;57259
m;33238;-8891;-2948;57406
m;33249;-8906;-2953;56380
m;33260;-8921;-2958;55638
m;33272;-8937;-2964;54609
m;33284;-8952;-2969;54818
m;33295;-8967;-2974;54565
m;33306;-8982;-2979;54697
m;33317;-8997;-2984;55409
m;33329;-9012;-2989;55084
m;33340;-9027;-2994;56168
m;33352;-9043;-2999;56475
m;33363;-9058;-3004;56657
m;33375;-9073;-3009;57010
m;33386;-9088;-3014;58267
m;33397;-9103;-3019;57348
m;33409;-9118;-3024;57316
m;33420;-9133;-3029;57801
m;33431;-9149;-3034;57511
m;33441;-9164;-3039;57926
m;33453;-9179;-3044;58489
m;33464;-9194;-3049;57582
m;33475;-9209;-3054;57911
m;33486;-9224;-3059;58046
m;33498;-9239;-3064;58924
m;33509;-9255;-3070;58884
m;33519;-9270;-3075;59156
m;33529;-9285;-3080;59459
m;33540;-9300;-3085;60082
m;33550;-9315;-3090;60764
m;33560;-9330;-3095;59924
m;33571;-9345;-3100;59370
m;33583;-9360;-3105;60362
m;33594;-9376;-3110;61227
m;33604;-9391;-3115;60113
m;33614;-9406;-3120;60043
m;33625;-9421;-3125;59258
m;33635;-9436;-3130;59280
m;33645;-9451;-3135;59694
m;33655;-9466;-3140;59100
m;33667;-9482;-3145;59892
m;33678;-9497;-3150;59553
m;33689;-9512;-3155;59755
