m;millis;step_ha;step_la;load
m;105823;-20240;6746;65393
m;105834;-20255;6751;65030
m;105845;-20270;6756;64513
m;105857;-20285;6761;64693
m;105868;-20300;6766;65508
m;105879;-20315;6771;65337
m;105890;-20330;6776;64177
m;105902;-20345;6781;61957
m;105913;-20360;6786;62193
m;105925;-20376;6792;64547
m;105936;-20391;6797;64924
m;105948;-20406;6802;64653
m;105959;-20421;6807;65349
m;105969;-20436;6812;65030
m;105979;-20451;6817;65688
m;105990;-20466;6822;66821
m;106000;-20481;6827;67065
m;106011;-20496;6832;65897
m;106022;-20511;6837;64702
m;106034;-20526;6842;64813
m;106045;-20541;6847;64149
m;106056;-20556;6852;64860
m;106067;-20571;6857;67049
m;106079;-20586;6862;68994
m;106090;-20601;6867;69088
m;106100;-20616;6872;67368
m;106110;-20631;6877;65211
m;106121;-20646;6882;66179
m;106132;-20661;6887;67337
m;106143;-20676;6892;67067
m;106155;-20692;6897;66702
m;106165;-20707;6902;66178
m;106176;-20722;6907;65930
m;106187;-20737;6912;65827
m;106199;-20752;6917;64704
m;106210;-20767;6922;62748
m;106221;-20782;6927;62441
m;106232;-20797;6932;63657
m;106244;-20812;6937;63194
m;106255;-20827;6942;62609
m;106266;-20842;6947;62324
m;106276;-20857;6952;61790
m;106287;-20872;6957;61327
m;106297;-20887;6962;60406
m;106307;-20902;6967;59853
m;106318;-20918;6972;59485
m;106329;-20933;6977;58135
m;106339;-20948;6982;57189
m;106349;-20963;6987;57845
m;106360;-20978;6992;58300
m;106372;-20993;6997;59435
m;106383;-21008;7002;60243
m;106394;-21023;7007;61452
m;106405;-21038;7012;61203
m;106417;-21053;7017;61671
m;106428;-21068;7022;61798
m;106439;-21083;7027;62818
m;106449;-21098;7032;62517
m;106460;-21113;7037;63154
m;106470;-21128;7042;63078
m;106480;-21143;7047;63968
m;106491;-21159;7053;63723
m;106502;-21174;7058;61341
m;106512;-21189;7063;60945
m;106522;-21204;7068;61446
m;106533;-21219;7073;61419
m;106545;-21234;7078;60556
m;106556;-21249;7083;59978
m;106567;-21264;7088;59545
m;106578;-21279;7093;59121
m;106590;-21294;7098;59439
m;106601;-21309;7103;59309
m;106612;-21324;7108;58354
m;106622;-21339;7113;57428
m;106633;-21354;7118;57757
m;106643;-21369;7123;57563
m;106654;-21384;7128;57357
m;106665;-21399;7133;56641
m;106677;-21414;7138;56647
m;106688;-21429;7143;56544
m;106699;-21444;7148;57844
m;106711;-21459;7153;57847
m;106722;-21474;7158;58266
m;106734;-21490;7163;58558
m;106745;-21505;7168;57864
m;106757;-21520;7173;58847
m;106768;-21535;7178;60300
m;106779;-21550;7183;60702
m;106789;-21565;7188;60948
m;106800;-21580;7193;61314
m;106810;-21595;7198;62607
m;106820;-21610;7203;63677
m;106831;-21625;7208;64473
m;106843;-21640;7213;63645
m;106854;-21655;7218;63542
m;106865;-21670;7223;63561
m;106876;-21685;7228;62600
m;106888;-21700;7233;61940
m;106900;-21716;7238;62046
m;106911;-21731;7243;60829
m;106923;-21746;7248;59752
m;106934;-21761;7253;59469
m;106945;-21776;7258;59805
m;106956;-21791;7263;57319
m;106968;-21806;7268;58123
m;106978;-21821;7273;59412
m;106988;-21836;7278;58865
m;106998;-21851;7283;58038
m;107009;-21866;7288;58765
m;107020;-21881;7293;57838
m;107031;-21896;7298;57726
m;107042;-21911;7303;57711
m;107054;-21926;7308;57523
m;107066;-21942;7314;58463
m;107077;-21957;7319;58012
m;107088;-21972;7324;58146
m;107100;-21987;7329;57720
m;107111;-22002;7334;57638
m;107122;-22017;7339;57533
m;107133;-22032;7344;57360
m;107144;-22047;7349;57881
m;107154;-22062;7354;58869
m;107164;-22077;7359;58329
m;107174;-22092;7364;56908
m;107186;-22107;7369;55712
m;107197;-22122;7374;55013
m;107208;-22137;7379;54841
m;107219;-22152;7384;54818
m;107231;-22167;7389;54519
m;107242;-22182;7394;54657
m;107253;-22197;7399;54928
m;107265;-22212;7404;54898
m;107275;-22227;7409;56404
m;107285;-22242;7414;56461
m;107295;-22257;7419;57059
m;107307;-22273;7424;57639
m;107317;-22288;7429;57216
m;107327;-22303;7434;57233
m;107337;-22318;7439;57254
m;107348;-22333;7444;58431
m;107360;-22348;7449;58735
m;107371;-22363;7454;58967
m;107382;-22378;7459;58672
m;107394;-22393;7464;59538
m;107405;-22408;7469;59507
m;107416;-22423;7474;59350
m;107427;-22438;7479;57922
m;107439;-22453;7484;57446
m;107449;-22468;7489;57298
m;107459;-22483;7494;57323
m;107469;-22498;7499;56916
m;107481;-22514;7504;57505
m;107491;-22529;7509;58223
m;107501;-22544;7514;59253
m;107511;-22559;7519;61563
m;107522;-22574;7524;60587
m;107533;-22589;7529;59656
