m;millis;step_ha;step_la;load
m;232221;-193640;64546;61325
m;232232;-193655;64551;60548
m;232243;-193669;64556;59891
m;232253;-193684;64561;59639
m;232263;-193699;64566;60212
m;232274;-193714;64571;60019
m;232286;-193729;64576;60347
m;232297;-193744;64581;59337
m;232308;-193759;64586;58867
m;232320;-193774;64591;59573
m;232330;-193789;64596;59291
m;232340;-193804;64601;59062
m;232351;-193819;64606;58429
m;232363;-193834;64611;59436
m;232374;-193849;64616;58796
m;232385;-193864;64621;58970
m;232395;-193879;64626;57737
m;232406;-193894;64631;57732
m;232417;-193909;64636;58958
m;232428;-193924;64641;57834
m;232439;-193939;64646;58069
m;232451;-193954;64651;58173
m;232462;-193969;64656;59067
m;232472;-193984;64661;59383
m;232482;-193999;64666;59085
m;232494;-194014;64671;59575
m;232505;-194029;64676;58594
m;232515;-194043;64681;58957
m;232525;-194058;64686;59565
m;232536;-194073;64691;60260
m;232547;-194088;64696;60578
m;232558;-194103;64701;60246
m;232569;-194118;64706;59843
m;232581;-194133;64711;59163
m;232591;-194148;64716;59269
m;232601;-194163;64721;59863
m;232612;-194178;64726;59239
m;232624;-194193;64731;58215
m;232635;-194208;64736;58495
m;232646;-194223;64741;58512
m;232656;-194238;64746;59547
m;232667;-194253;64751;59253
m;232678;-194268;64756;60613
m;232689;-194283;64761;61111
m;232700;-194298;64766;60366
m;232712;-194313;64771;60077
m;232722;-194327;64775;58897
m;232733;-194342;64780;58658
m;232744;-194357;64785;59665
m;232756;-194372;64790;58952
m;232767;-194387;64795;58971
m;232777;-194402;64800;59873
m;232787;-194417;64805;60530
m;232799;-194432;64810;60582
m;232810;-194447;64815;60906
m;232821;-194462;64820;61117
m;232833;-194477;64825;59958
m;232843;-194492;64830;59587
m;232853;-194507;64835;59951
m;232863;-194522;64840;59353
m;232875;-194537;64845;59545
m;232886;-194552;64850;59976
m;232897;-194567;64855;60443
m;232908;-194582;64860;60646
m;232919;-194597;64865;61188
m;232929;-194612;64870;61193
m;232940;-194627;64875;60984
m;232951;-194642;64880;61972
m;232963;-194657;64885;61053
m;232974;-194672;64890;60159
m;232985;-194687;64895;61026
m;232995;-194701;64900;61656
m;233007;-194716;64905;61064
m;233018;-194731;64910;60872
m;233029;-194746;64915;60822
m;233040;-194761;64920;60502
m;233051;-194776;64925;61087
m;233061;-194791;64930;60734
m;233072;-194806;64935;60257
m;233083;-194821;64940;60276
m;233095;-194836;64945;61178
m;233106;-194851;64950;61984
m;233116;-194866;64955;61782
m;233126;-194881;64960;61448
m;233138;-194896;64965;61201
m;233149;-194911;64970;61176
m;233160;-194926;64975;60760
m;233171;-194941;64980;61578
m;233183;-194956;64985;63222
m;233193;-194971;64990;64205
m;233203;-194986;64995;63223
m;233214;-195001;65000;61961
m;233226;-195016;65005;62000
m;233237;-195031;65010;63512
m;233248;-195046;65015;65157
m;233260;-195061;65020;65144
m;233270;-195076;65025;64720
m;233280;-195090;65030;65132
m;233291;-195105;65035;64122
m;233303;-195120;65040;63614
m;233313;-195135;65045;63860
m;233323;-195150;65050;63046
m;233334;-195165;65055;62381
m;233346;-195180;65060;62980
m;233357;-195195;65065;63633
m;233368;-195210;65070;63276
m;233378;-195225;65075;63586
m;233389;-195240;65080;63930
m;233400;-195255;65085;63764
m;233411;-195270;65090;62734
m;233422;-195285;65095;61661
m;233434;-195300;65100;61843
m;233444;-195315;65105;61273
m;233454;-195330;65110;60255
m;233465;-195345;65115;59869
m;233476;-195359;65119;60701
m;233487;-195374;65124;60668
m;233497;-195389;65129;61688
m;233507;-195404;65134;62422
m;233519;-195419;65139;61330
m;233530;-195434;65144;60224
m;233541;-195449;65149;60011
m;233552;-195464;65154;60536
m;233563;-195479;65159;60271
m;233573;-195494;65164;61732
m;233583;-195509;65169;61799
m;233594;-195524;65174;63030
m;233606;-195539;65179;63378
m;233617;-195554;65184;62830
m;233628;-195569;65189;63681
m;233638;-195584;65194;63765
m;233649;-195599;65199;64750
m;233660;-195614;65204;65888
m;233671;-195629;65209;64134
m;233682;-195644;65214;63489
m;233694;-195659;65219;63676
m;233705;-195674;65224;63112
m;233715;-195689;65229;62130
m;233725;-195704;65234;61898
m;233736;-195718;65239;61491
m;233747;-195733;65244;60709
m;233757;-195748;65249;60018
m;233767;-195763;65254;59314
m;233779;-195778;65259;59133
m;233790;-195793;65264;57946
m;233801;-195808;65269;57895
m;233812;-195823;65274;57018
m;233824;-195838;65279;56751
m;233834;-195853;65284;56563
m;233844;-195868;65289;56634
m;233856;-195883;65294;57593
m;233867;-195898;65299;57393
m;233878;-195913;65304;58201
m;233889;-195928;65309;59031
m;233901;-195943;65314;60054
m;233911;-195958;65319;59060
m;233921;-195973;65324;59323
m;233932;-195988;65329;59305
m;233944;-196003;65334;59132
m;233955;-196018;65339;58894
m;233966;-196033;65344;60239
m;233976;-196048;65349;61110
m;233987;-196063;65354;61590
m;233997;-196078;65359;61939
m;234008;-196093;65364;60719
m;234018;-196107;65369;61441
m;234029;-196122;65374;61166
m;234039;-196137;65379;60333
m;234050;-196152;65384;60238
m;234061;-196167;65389;60462
m;234073;-196182;65394;60988
m;234084;-196197;65399;59973
m;234094;-196212;65404;59855
m;234104;-196227;65409;61211
m;234116;-196242;65414;61084
m;234127;-196257;65419;61664
m;234138;-196272;65424;61604
m;234149;-196287;65429;62587
m;234160;-196302;65434;62761
m;234170;-196317;65439;62088
m;234181;-196332;65444;62584
m;234192;-196347;65449;63824
m;234204;-196362;65454;63367
m;234214;-196376;65458;63172
m;234224;-196391;65463;63190
m;234235;-196406;65468;63586
m;234247;-196421;65473;63872
m;234258;-196436;65478;63231
m;234269;-196451;65483;63192
m;234279;-196466;65488;63460
m;234290;-196481;65493;63840
m;234301;-196496;65498;63095
m;234312;-196511;65503;62846
m;234323;-196526;65508;63821
m;234335;-196541;65513;63715
m;234346;-196556;65518;62564
m;234356;-196571;65523;63625
m;234366;-196586;65528;63038
m;234378;-196601;65533;60042
m;234389;-196616;65538;60042
m;234400;-196631;65543;59607
m;234412;-196646;65548;59517
m;234422;-196661;65553;59414
m;234432;-196676;65558;58823
m;234442;-196691;65563;58913
m;234454;-196706;65568;58380
m;234465;-196721;65573;57880
m;234476;-196736;65578;57521
m;234486;-196750;65583;58082
m;234498;-196765;65588;58344
m;234509;-196780;65593;59928
m;234520;-196795;65598;60361
m;234531;-196810;65603;62086
m;234543;-196825;65608;63431
m;234553;-196840;65613;63805
m;234563;-196855;65618;64269
m;234574;-196870;65623;65053
m;234586;-196885;65628;64529
m;234597;-196900;65633;65985
m;234608;-196915;65638;66006
m;234619;-196930;65643;64089
m;234630;-196945;65648;64028
m;234640;-196960;65653;64306
m;234651;-196975;65658;63634
m;234662;-196990;65663;63551
m;234674;-197005;65668;63294
m;234685;-197020;65673;63510
m;234695;-197035;65678;63713
m;234705;-197050;65683;63055
m;234717;-197065;65688;62212
m;234728;-197080;65693;62632
m;234739;-197095;65698;62035
m;234750;-197110;65703;60543
m;234761;-197124;65708;59769
